epoch,score,loss,model,run
13.0,1.0,0.0027444119824426086,Born,1
14.0,1.0,0.0023117900817379504,Born,1
15.0,1.0,0.002051789193759128,Born,1
16.0,1.0,0.0017149337072065096,Born,1
17.0,1.0,0.00153531133327798,Born,1
18.0,1.0,0.0013110125791549973,Born,1
19.0,1.0,0.0011478243814065784,Born,1
20.0,1.0,0.0010211342277661308,Born,1
1.0,0.9218461538461539,0.28537943491532736,SoftMax,1
2.0,0.9556923076923077,0.18772757149469316,SoftMax,1
3.0,0.9698461538461538,0.14014141000591918,SoftMax,1
4.0,0.9790769230769231,0.11170000982494363,SoftMax,1
5.0,0.9852307692307692,0.09188627662210035,SoftMax,1
6.0,0.9895384615384616,0.07761351164491051,SoftMax,1
7.0,0.992,0.0665117104762119,SoftMax,1
8.0,0.9944615384615385,0.05821223712354399,SoftMax,1
9.0,0.9963076923076923,0.05111288460572281,SoftMax,1
10.0,0.9975384615384615,0.04560861556642562,SoftMax,1
11.0,0.9975384615384615,0.04077960767408973,SoftMax,1
12.0,0.9981538461538462,0.036853416486049076,SoftMax,1
13.0,0.9981538461538462,0.03324811722534355,SoftMax,1
14.0,0.9981538461538462,0.030253348432847986,SoftMax,1
15.0,0.9981538461538462,0.027744157289423147,SoftMax,1
16.0,0.9981538461538462,0.025385429186864105,SoftMax,1
17.0,0.9987692307692307,0.023444803437959804,SoftMax,1
18.0,0.9987692307692307,0.021577008849773816,SoftMax,1
19.0,0.9987692307692307,0.0199766707338468,SoftMax,1
20.0,0.9987692307692307,0.01852741886344233,SoftMax,1
1.0,0.9649230769230769,0.1860179706838983,BC,1
2.0,0.9649230769230769,0.1860179706838983,BC,1
3.0,0.9649230769230769,0.1860179706838983,BC,1
4.0,0.9649230769230769,0.1860179706838983,BC,1
5.0,0.9649230769230769,0.1860179706838983,BC,1
6.0,0.9649230769230769,0.1860179706838983,BC,1
7.0,0.9649230769230769,0.1860179706838983,BC,1
8.0,0.9649230769230769,0.1860179706838983,BC,1
9.0,0.9649230769230769,0.1860179706838983,BC,1
10.0,0.9649230769230769,0.1860179706838983,BC,1
11.0,0.9649230769230769,0.1860179706838983,BC,1
12.0,0.9649230769230769,0.1860179706838983,BC,1
13.0,0.9649230769230769,0.1860179706838983,BC,1
14.0,0.9649230769230769,0.1860179706838983,BC,1
15.0,0.9649230769230769,0.1860179706838983,BC,1
16.0,0.9649230769230769,0.1860179706838983,BC,1
17.0,0.9649230769230769,0.1860179706838983,BC,1
18.0,0.9649230769230769,0.1860179706838983,BC,1
19.0,0.9649230769230769,0.1860179706838983,BC,1
20.0,0.9649230769230769,0.1860179706838983,BC,1
1.0,0.9870769230769231,0.035710494485371544,BC+Born,1
2.0,0.9975384615384615,0.01924553828988582,BC+Born,1
3.0,0.9981538461538462,0.010718292090445763,BC+Born,1
4.0,0.9993846153846154,0.006501469992750411,BC+Born,1
5.0,1.0,0.004379272138672698,BC+Born,1
6.0,1.0,0.003224380186929367,BC+Born,1
7.0,1.0,0.0022556113245141363,BC+Born,1
8.0,1.0,0.0016352054752696813,BC+Born,1
9.0,1.0,0.001117896666642098,BC+Born,1
10.0,1.0,0.0007744784866558575,BC+Born,1
11.0,1.0,0.0005514824491455566,BC+Born,1
12.0,1.0,0.00037987290361754425,BC+Born,1
13.0,1.0,0.0002646960359804733,BC+Born,1
14.0,1.0,0.00023955258340476024,BC+Born,1
15.0,1.0,0.00015015850194248826,BC+Born,1
16.0,1.0,0.00015615199579637834,BC+Born,1
17.0,1.0,0.00010995364151044033,BC+Born,1
18.0,1.0,0.00010233725273483819,BC+Born,1
19.0,1.0,6.772267438358415e-05,BC+Born,1
20.0,1.0,6.157621442630535e-05,BC+Born,1
1.0,0.9827692307692307,0.10938912367452067,Born,2
2.0,0.9987692307692307,0.05804490863880823,Born,2
3.0,0.9993846153846154,0.03665020142239414,Born,2
4.0,1.0,0.024216335072451273,Born,2
5.0,1.0,0.016561944604182022,Born,2
6.0,1.0,0.011579420796847135,Born,2
7.0,1.0,0.008393041877066125,Born,2
8.0,1.0,0.006194815564561561,Born,2
9.0,1.0,0.004805731811460152,Born,2
10.0,1.0,0.0036517983280105787,Born,2
11.0,1.0,0.0029063866251442176,Born,2
12.0,1.0,0.0023906861862929675,Born,2
13.0,1.0,0.001944245827915253,Born,2
14.0,1.0,0.0016405193604151892,Born,2
15.0,1.0,0.0013942395077379325,Born,2
16.0,1.0,0.001205315097832282,Born,2
17.0,1.0,0.0010202689059551995,Born,2
18.0,1.0,0.0009006807880126158,Born,2
19.0,1.0,0.0007785658580250551,Born,2
20.0,1.0,0.0006898899260309396,Born,2
1.0,0.9070769230769231,0.2835528188969075,SoftMax,2
2.0,0.9636923076923077,0.18340372792406437,SoftMax,2
3.0,0.9747692307692307,0.1351219912483875,SoftMax,2
4.0,0.9815384615384616,0.10608129620564385,SoftMax,2
5.0,0.9870769230769231,0.08638680540433386,SoftMax,2
6.0,0.9895384615384616,0.0724495009065294,SoftMax,2
7.0,0.9913846153846154,0.06190882992587675,SoftMax,2
8.0,0.9938461538461538,0.05383000568114133,SoftMax,2
9.0,0.9950769230769231,0.04733483693934009,SoftMax,2
10.0,0.9956923076923077,0.042045510273623875,SoftMax,2
11.0,0.9963076923076923,0.03747847811253976,SoftMax,2
12.0,0.9969230769230769,0.033920502363970435,SoftMax,2
13.0,0.9981538461538462,0.030528763085637272,SoftMax,2
14.0,0.9981538461538462,0.027712402584148668,SoftMax,2
15.0,0.9981538461538462,0.02527412053298301,SoftMax,2
16.0,0.9987692307692307,0.023139633170640977,SoftMax,2
17.0,0.9987692307692307,0.021285412901272432,SoftMax,2
18.0,1.0,0.01958610796775052,SoftMax,2
19.0,1.0,0.018085661623357077,SoftMax,2
20.0,1.0,0.016934464128044214,SoftMax,2
1.0,0.9538461538461539,0.18982617516079664,BC,2
2.0,0.9538461538461539,0.18982617516079664,BC,2
3.0,0.9538461538461539,0.18982617516079664,BC,2
4.0,0.9538461538461539,0.18982617516079664,BC,2
5.0,0.9538461538461539,0.18982617516079664,BC,2
6.0,0.9538461538461539,0.18982617516079664,BC,2
7.0,0.9538461538461539,0.18982617516079664,BC,2
8.0,0.9538461538461539,0.18982617516079664,BC,2
9.0,0.9538461538461539,0.18982617516079664,BC,2
10.0,0.9538461538461539,0.18982617516079664,BC,2
11.0,0.9538461538461539,0.18982617516079664,BC,2
12.0,0.9538461538461539,0.18982617516079664,BC,2
13.0,0.9538461538461539,0.18982617516079664,BC,2
14.0,0.9538461538461539,0.18982617516079664,BC,2
15.0,0.9538461538461539,0.18982617516079664,BC,2
16.0,0.9538461538461539,0.18982617516079664,BC,2
17.0,0.9538461538461539,0.18982617516079664,BC,2
18.0,0.9538461538461539,0.18982617516079664,BC,2
19.0,0.9538461538461539,0.18982617516079664,BC,2
20.0,0.9538461538461539,0.18982617516079664,BC,2
1.0,0.9864615384615385,0.03456320568305888,BC+Born,2
2.0,0.9969230769230769,0.01861535888798446,BC+Born,2
3.0,0.9993846153846154,0.0096317996610774,BC+Born,2
4.0,1.0,0.005519019674418592,BC+Born,2
5.0,1.0,0.003718136635815718,BC+Born,2
6.0,1.0,0.0029843597056327916,BC+Born,2
7.0,1.0,0.002013936889150742,BC+Born,2
8.0,1.0,0.0013739569738126878,BC+Born,2
9.0,1.0,0.0009754532606149377,BC+Born,2
10.0,1.0,0.0006767034014439995,BC+Born,2
11.0,1.0,0.0004975338727095176,BC+Born,2
12.0,1.0,0.0003368483480472205,BC+Born,2
13.0,1.0,0.0002526749586230011,BC+Born,2
14.0,1.0,0.00019638532500727024,BC+Born,2
15.0,1.0,0.00012654460730553315,BC+Born,2
16.0,1.0,0.00016208594816440134,BC+Born,2
17.0,1.0,9.129421616755163e-05,BC+Born,2
18.0,1.0,6.399815865162297e-05,BC+Born,2
19.0,1.0,6.918711152802518e-05,BC+Born,2
20.0,1.0,5.327902419332795e-05,BC+Born,2
1.0,0.9876923076923076,0.09756227499942566,Born,3
2.0,0.9963076923076923,0.04942431005800541,Born,3
3.0,0.9993846153846154,0.02859914030759907,Born,3
4.0,1.0,0.017903074785419706,Born,3
5.0,1.0,0.011893553539754456,Born,3
6.0,1.0,0.008301473097547338,Born,3
7.0,1.0,0.005875333581728086,Born,3
8.0,1.0,0.004351880779257766,Born,3
9.0,1.0,0.0032925933307454357,Born,3
10.0,1.0,0.0024593681113788783,Born,3
11.0,1.0,0.0019571894000940263,Born,3
12.0,1.0,0.001505459700289669,Born,3
13.0,1.0,0.0011991783236736224,Born,3
14.0,1.0,0.0009207877104134201,Born,3
15.0,1.0,0.0007347841583723971,Born,3
16.0,1.0,0.000570005224075049,Born,3
17.0,1.0,0.0004722311337177736,Born,3
18.0,1.0,0.0003679433828539898,Born,3
19.0,1.0,0.00027818234793044506,Born,3
20.0,1.0,0.0002299855523553113,Born,3
1.0,0.9058461538461539,0.28700617811615836,SoftMax,3
2.0,0.9544615384615385,0.186452996850689,SoftMax,3
3.0,0.9723076923076923,0.13652195941889791,SoftMax,3
4.0,0.9815384615384616,0.10668629001857523,SoftMax,3
5.0,0.9852307692307692,0.0870565666220297,SoftMax,3
6.0,0.9876923076923076,0.07319511400696774,SoftMax,3
7.0,0.9889230769230769,0.06273280405436565,SoftMax,3
8.0,0.9926153846153846,0.05435650376726094,SoftMax,3
9.0,0.9938461538461538,0.04784354120039005,SoftMax,3
10.0,0.9950769230769231,0.04245797363279271,SoftMax,3
11.0,0.9956923076923077,0.03798893736031329,SoftMax,3
12.0,0.9963076923076923,0.034115565357711604,SoftMax,3
13.0,0.9969230769230769,0.030876660719794526,SoftMax,3
14.0,0.9981538461538462,0.028042375863110543,SoftMax,3
15.0,0.9987692307692307,0.025601648843730705,SoftMax,3
16.0,0.9987692307692307,0.02349364808726807,SoftMax,3
17.0,0.9987692307692307,0.021531452844222296,SoftMax,3
18.0,0.9987692307692307,0.019818078897522608,SoftMax,3
19.0,0.9987692307692307,0.018272276181770523,SoftMax,3
20.0,0.9993846153846154,0.016916889782615192,SoftMax,3
1.0,0.9655384615384616,0.18244369443318867,BC,3
2.0,0.9655384615384616,0.18244369443318867,BC,3
3.0,0.9655384615384616,0.18244369443318867,BC,3
4.0,0.9655384615384616,0.18244369443318867,BC,3
5.0,0.9655384615384616,0.18244369443318867,BC,3
6.0,0.9655384615384616,0.18244369443318867,BC,3
7.0,0.9655384615384616,0.18244369443318867,BC,3
8.0,0.9655384615384616,0.18244369443318867,BC,3
9.0,0.9655384615384616,0.18244369443318867,BC,3
10.0,0.9655384615384616,0.18244369443318867,BC,3
11.0,0.9655384615384616,0.18244369443318867,BC,3
12.0,0.9655384615384616,0.18244369443318867,BC,3
13.0,0.9655384615384616,0.18244369443318867,BC,3
14.0,0.9655384615384616,0.18244369443318867,BC,3
15.0,0.9655384615384616,0.18244369443318867,BC,3
16.0,0.9655384615384616,0.18244369443318867,BC,3
17.0,0.9655384615384616,0.18244369443318867,BC,3
18.0,0.9655384615384616,0.18244369443318867,BC,3
19.0,0.9655384615384616,0.18244369443318867,BC,3
20.0,0.9655384615384616,0.18244369443318867,BC,3
1.0,0.9889230769230769,0.03292195948049262,BC+Born,3
2.0,0.9987692307692307,0.017302857860862348,BC+Born,3
3.0,0.9993846153846154,0.009307921007036566,BC+Born,3
4.0,1.0,0.005663699010851456,BC+Born,3
5.0,1.0,0.003921898407496981,BC+Born,3
6.0,1.0,0.0027609483315989753,BC+Born,3
7.0,1.0,0.001822454693533768,BC+Born,3
8.0,1.0,0.001244826366684963,BC+Born,3
9.0,1.0,0.0009019087506098864,BC+Born,3
10.0,1.0,0.0006012193529514571,BC+Born,3
11.0,1.0,0.0004306875473183604,BC+Born,3
12.0,1.0,0.0003033342939251366,BC+Born,3
13.0,1.0,0.00022114746604547125,BC+Born,3
14.0,1.0,0.00014948958025563837,BC+Born,3
15.0,1.0,0.0001138303939988635,BC+Born,3
16.0,1.0,0.00010982926268881453,BC+Born,3
17.0,1.0,8.334605336890748e-05,BC+Born,3
18.0,1.0,6.848006401053115e-05,BC+Born,3
19.0,1.0,4.682173946551536e-05,BC+Born,3
20.0,1.0,3.5052247273177976e-05,BC+Born,3
1.0,0.9581538461538461,0.16868370952386733,Born,4
2.0,0.9870769230769231,0.08638121792644123,Born,4
3.0,0.9963076923076923,0.05188834184498856,Born,4
4.0,0.9987692307692307,0.032832597377573526,Born,4
5.0,1.0,0.021256246245235203,Born,4
6.0,1.0,0.01465335153482196,Born,4
7.0,1.0,0.010659520233477897,Born,4
8.0,1.0,0.0076780605701519695,Born,4
9.0,1.0,0.005737192638251851,Born,4
10.0,1.0,0.004368751600851544,Born,4
11.0,1.0,0.003363529231974428,Born,4
12.0,1.0,0.0026462269405261238,Born,4
13.0,1.0,0.0021683454935378273,Born,4
14.0,1.0,0.0017589033974187956,Born,4
15.0,1.0,0.0014252624467050244,Born,4
16.0,1.0,0.001238154585898348,Born,4
17.0,1.0,0.001072072521477999,Born,4
18.0,1.0,0.000855533985702713,Born,4
19.0,1.0,0.0007186640025828631,Born,4
20.0,1.0,0.0006753385737758366,Born,4
1.0,0.9021538461538462,0.307416606990463,SoftMax,4
2.0,0.944,0.20221671419847204,SoftMax,4
3.0,0.9636923076923077,0.14949984618435155,SoftMax,4
4.0,0.9766153846153847,0.11799919655997661,SoftMax,4
5.0,0.9809230769230769,0.09666782104627614,SoftMax,4
6.0,0.9821538461538462,0.08143619210881305,SoftMax,4
7.0,0.9870769230769231,0.0699920874669694,SoftMax,4
8.0,0.9895384615384616,0.06146584745305295,SoftMax,4
9.0,0.9913846153846154,0.05399687850922201,SoftMax,4
10.0,0.992,0.04813039733950659,SoftMax,4
11.0,0.9932307692307693,0.04328493408500347,SoftMax,4
12.0,0.9956923076923077,0.03912091851990861,SoftMax,4
13.0,0.9963076923076923,0.03567168806393281,SoftMax,4
14.0,0.9969230769230769,0.03240314884601557,SoftMax,4
15.0,0.9975384615384615,0.029728057772581848,SoftMax,4
16.0,0.9975384615384615,0.027384135012326647,SoftMax,4
17.0,0.9975384615384615,0.025240146308195363,SoftMax,4
18.0,0.9981538461538462,0.023270995813732872,SoftMax,4
19.0,0.9981538461538462,0.021605840533134607,SoftMax,4
20.0,0.9981538461538462,0.019988609965946584,SoftMax,4
1.0,0.96,0.19140788680840443,BC,4
2.0,0.96,0.19140788680840443,BC,4
3.0,0.96,0.19140788680840443,BC,4
4.0,0.96,0.19140788680840443,BC,4
5.0,0.96,0.19140788680840443,BC,4
6.0,0.96,0.19140788680840443,BC,4
7.0,0.96,0.19140788680840443,BC,4
8.0,0.96,0.19140788680840443,BC,4
9.0,0.96,0.19140788680840443,BC,4
10.0,0.96,0.19140788680840443,BC,4
11.0,0.96,0.19140788680840443,BC,4
12.0,0.96,0.19140788680840443,BC,4
13.0,0.96,0.19140788680840443,BC,4
14.0,0.96,0.19140788680840443,BC,4
15.0,0.96,0.19140788680840443,BC,4
16.0,0.96,0.19140788680840443,BC,4
17.0,0.96,0.19140788680840443,BC,4
18.0,0.96,0.19140788680840443,BC,4
19.0,0.96,0.19140788680840443,BC,4
20.0,0.96,0.19140788680840443,BC,4
1.0,0.9907692307692307,0.03359572597681757,BC+Born,4
2.0,0.9981538461538462,0.018958640728442742,BC+Born,4
3.0,0.9987692307692307,0.011217891419724199,BC+Born,4
4.0,0.9993846153846154,0.007493201629914695,BC+Born,4
5.0,1.0,0.004879296296292061,BC+Born,4
6.0,1.0,0.0034394518840664464,BC+Born,4
7.0,1.0,0.0024812297760197217,BC+Born,4
8.0,1.0,0.00169072099450766,BC+Born,4
9.0,1.0,0.001090169363613794,BC+Born,4
10.0,1.0,0.0007033731107128425,BC+Born,4
11.0,1.0,0.0005241980471446248,BC+Born,4
12.0,1.0,0.00048401685923299317,BC+Born,4
13.0,1.0,0.00026875909709486815,BC+Born,4
14.0,1.0,0.000208418087727145,BC+Born,4
15.0,1.0,0.00016744269011188215,BC+Born,4
16.0,1.0,0.00014147278889309564,BC+Born,4
17.0,1.0,0.00010381377327250738,BC+Born,4
18.0,1.0,6.530315516061787e-05,BC+Born,4
19.0,1.0,5.571206867534696e-05,BC+Born,4
20.0,1.0,4.816739049967545e-05,BC+Born,4
1.0,0.9612307692307692,0.12578802668472167,Born,5
2.0,0.9969230769230769,0.05460134594806753,Born,5
3.0,0.9993846153846154,0.024198154308625333,Born,5
4.0,1.0,0.01296269946485855,Born,5
5.0,1.0,0.007966793600918554,Born,5
6.0,1.0,0.005078083503280035,Born,5
7.0,1.0,0.0033331315783669507,Born,5
8.0,1.0,0.002264801250876065,Born,5
9.0,1.0,0.0015878963432521488,Born,5
10.0,1.0,0.0011370993635191878,Born,5
11.0,1.0,0.0007923942273948169,Born,5
12.0,1.0,0.0005996034767680196,Born,5
13.0,1.0,0.0004168043110371703,Born,5
14.0,1.0,0.00031511909924526445,Born,5
15.0,1.0,0.00023056396755226466,Born,5
16.0,1.0,0.00016821111650763913,Born,5
17.0,1.0,0.0001437029373299582,Born,5
18.0,1.0,0.0001051367416094768,Born,5
19.0,1.0,7.540328174654635e-05,Born,5
20.0,1.0,5.665655595784552e-05,Born,5
1.0,0.908923076923077,0.2769137191470894,SoftMax,5
2.0,0.9458461538461539,0.18488368956338969,SoftMax,5
3.0,0.9692307692307692,0.1381142796176816,SoftMax,5
4.0,0.9772307692307692,0.10928245790109718,SoftMax,5
5.0,0.9827692307692307,0.0899442258903767,SoftMax,5
6.0,0.9883076923076923,0.07587326405754038,SoftMax,5
7.0,0.9907692307692307,0.06522700071457462,SoftMax,5
8.0,0.9926153846153846,0.05686393053734853,SoftMax,5
9.0,0.9956923076923077,0.05021129163589356,SoftMax,5
10.0,0.9956923076923077,0.04469559731242624,SoftMax,5
11.0,0.9969230769230769,0.040108606806659106,SoftMax,5
12.0,0.9969230769230769,0.03614439710104667,SoftMax,5
13.0,0.9975384615384615,0.03283083187492094,SoftMax,5
14.0,0.9975384615384615,0.02999307904689014,SoftMax,5
15.0,0.9975384615384615,0.02745749345446453,SoftMax,5
16.0,0.9975384615384615,0.02523632674557198,SoftMax,5
17.0,0.9975384615384615,0.023267559413191117,SoftMax,5
18.0,0.9975384615384615,0.021551559871231873,SoftMax,5
19.0,0.9981538461538462,0.019951943100073036,SoftMax,5
20.0,0.9981538461538462,0.018518370308700658,SoftMax,5
1.0,0.9507692307692308,0.19072018766752508,BC,5
2.0,0.9507692307692308,0.19072018766752508,BC,5
3.0,0.9507692307692308,0.19072018766752508,BC,5
4.0,0.9507692307692308,0.19072018766752508,BC,5
5.0,0.9507692307692308,0.19072018766752508,BC,5
6.0,0.9507692307692308,0.19072018766752508,BC,5
7.0,0.9507692307692308,0.19072018766752508,BC,5
8.0,0.9507692307692308,0.19072018766752508,BC,5
9.0,0.9507692307692308,0.19072018766752508,BC,5
10.0,0.9507692307692308,0.19072018766752508,BC,5
11.0,0.9507692307692308,0.19072018766752508,BC,5
12.0,0.9507692307692308,0.19072018766752508,BC,5
13.0,0.9507692307692308,0.19072018766752508,BC,5
14.0,0.9507692307692308,0.19072018766752508,BC,5
15.0,0.9507692307692308,0.19072018766752508,BC,5
16.0,0.9507692307692308,0.19072018766752508,BC,5
17.0,0.9507692307692308,0.19072018766752508,BC,5
18.0,0.9507692307692308,0.19072018766752508,BC,5
19.0,0.9507692307692308,0.19072018766752508,BC,5
20.0,0.9507692307692308,0.19072018766752508,BC,5
1.0,0.9876923076923076,0.03483198376122784,BC+Born,5
2.0,0.9975384615384615,0.018616854781099944,BC+Born,5
3.0,0.9981538461538462,0.010481909624932083,BC+Born,5
4.0,0.9981538461538462,0.00683784278966657,BC+Born,5
5.0,0.9993846153846154,0.004856128817992449,BC+Born,5
6.0,1.0,0.003318868006336788,BC+Born,5
7.0,1.0,0.0023274064786876396,BC+Born,5
8.0,1.0,0.0016324772327072808,BC+Born,5
9.0,1.0,0.0010144825270920986,BC+Born,5
10.0,1.0,0.0007316402968856633,BC+Born,5
11.0,1.0,0.0004860384476254628,BC+Born,5
12.0,1.0,0.00032669738580669744,BC+Born,5
13.0,1.0,0.0002543929131816549,BC+Born,5
14.0,1.0,0.00016909776439278087,BC+Born,5
15.0,1.0,0.0003380372512845922,BC+Born,5
16.0,1.0,9.954642032462238e-05,BC+Born,5
17.0,1.0,8.889301000923669e-05,BC+Born,5
18.0,1.0,6.244335242585567e-05,BC+Born,5
19.0,1.0,5.40682785674186e-05,BC+Born,5
20.0,1.0,3.748819910586905e-05,BC+Born,5
1.0,0.9790769230769231,0.11243493057258608,Born,6
2.0,0.9987692307692307,0.049964036847487084,Born,6
3.0,0.9993846153846154,0.028681552267285786,Born,6
4.0,1.0,0.01797267375862383,Born,6
5.0,1.0,0.012220953707992659,Born,6
6.0,1.0,0.008301043649543116,Born,6
7.0,1.0,0.005936028347864958,Born,6
8.0,1.0,0.004257487455990402,Born,6
9.0,1.0,0.003188204314912222,Born,6
10.0,1.0,0.0024005516571762387,Born,6
11.0,1.0,0.0018793031179114405,Born,6
12.0,1.0,0.0015201835343391914,Born,6
13.0,1.0,0.0012307590352529205,Born,6
14.0,1.0,0.0009770610103205454,Born,6
15.0,1.0,0.0007778308490434355,Born,6
16.0,1.0,0.0006518049265182406,Born,6
17.0,1.0,0.0005440873703460317,Born,6
18.0,1.0,0.00043792818476942423,Born,6
19.0,1.0,0.0003530681711466603,Born,6
20.0,1.0,0.00027559380341896143,Born,6
1.0,0.9163076923076923,0.30047098678544437,SoftMax,6
2.0,0.9526153846153846,0.19155923670895061,SoftMax,6
3.0,0.976,0.14048733144028594,SoftMax,6
4.0,0.9803076923076923,0.11026364100575037,SoftMax,6
5.0,0.984,0.08990690057855753,SoftMax,6
6.0,0.9895384615384616,0.07531921320070566,SoftMax,6
7.0,0.9907692307692307,0.06472582837334756,SoftMax,6
8.0,0.9926153846153846,0.05590257998871821,SoftMax,6
9.0,0.9950769230769231,0.04885603204859263,SoftMax,6
10.0,0.9969230769230769,0.0434305133409798,SoftMax,6
11.0,0.9975384615384615,0.03870545120056666,SoftMax,6
12.0,0.9981538461538462,0.034843377580674385,SoftMax,6
13.0,0.9981538461538462,0.031462757433937893,SoftMax,6
14.0,0.9993846153846154,0.028593826884664258,SoftMax,6
15.0,1.0,0.025964587315727018,SoftMax,6
16.0,1.0,0.023817779262614858,SoftMax,6
17.0,1.0,0.021914913355749376,SoftMax,6
18.0,1.0,0.02017787306672974,SoftMax,6
19.0,1.0,0.01850920368958691,SoftMax,6
20.0,1.0,0.017185133219172116,SoftMax,6
1.0,0.9563076923076923,0.18797303299308138,BC,6
2.0,0.9563076923076923,0.18797303299308138,BC,6
3.0,0.9563076923076923,0.18797303299308138,BC,6
4.0,0.9563076923076923,0.18797303299308138,BC,6
5.0,0.9563076923076923,0.18797303299308138,BC,6
6.0,0.9563076923076923,0.18797303299308138,BC,6
7.0,0.9563076923076923,0.18797303299308138,BC,6
8.0,0.9563076923076923,0.18797303299308138,BC,6
