epoch,score,loss,model,run
61.0,0.2232,2.1585967540740967,BC+Born,0
62.0,0.1593,2.1559674739837646,BC+Born,0
63.0,0.2132,2.1233181953430176,BC+Born,0
64.0,0.2194,2.1124887466430664,BC+Born,0
65.0,0.2398,2.100844144821167,BC+Born,0
66.0,0.2483,2.0913805961608887,BC+Born,0
67.0,0.2589,2.0801074504852295,BC+Born,0
68.0,0.2798,2.0659797191619873,BC+Born,0
69.0,0.2632,2.075024127960205,BC+Born,0
70.0,0.2913,2.057565927505493,BC+Born,0
71.0,0.305,2.041055917739868,BC+Born,0
72.0,0.2916,2.0549376010894775,BC+Born,0
73.0,0.2614,2.0677528381347656,BC+Born,0
74.0,0.3065,2.0334768295288086,BC+Born,0
75.0,0.2544,2.0617129802703857,BC+Born,0
76.0,0.2828,2.0357282161712646,BC+Born,0
77.0,0.134,2.1751832962036133,BC+Born,0
78.0,0.2076,2.1234045028686523,BC+Born,0
79.0,0.2047,2.1135072708129883,BC+Born,0
80.0,0.2107,2.104365587234497,BC+Born,0
81.0,0.2379,2.095681667327881,BC+Born,0
82.0,0.2323,2.088918447494507,BC+Born,0
83.0,0.2581,2.082054376602173,BC+Born,0
84.0,0.2415,2.068864107131958,BC+Born,0
85.0,0.2406,2.0789875984191895,BC+Born,0
86.0,0.2694,2.0511584281921387,BC+Born,0
87.0,0.2465,2.072774887084961,BC+Born,0
88.0,0.2638,2.047769069671631,BC+Born,0
89.0,0.2607,2.0323004722595215,BC+Born,0
90.0,0.2903,2.032499074935913,BC+Born,0
91.0,0.2901,2.026158571243286,BC+Born,0
92.0,0.2125,2.0679218769073486,BC+Born,0
93.0,0.105,2.2412259578704834,BC+Born,0
94.0,0.1147,2.1778786182403564,BC+Born,0
95.0,0.129,2.163527727127075,BC+Born,0
96.0,0.1446,2.1548211574554443,BC+Born,0
97.0,0.1535,2.1482362747192383,BC+Born,0
98.0,0.1724,2.1426002979278564,BC+Born,0
99.0,0.1696,2.1333863735198975,BC+Born,0
100.0,0.1719,2.1238834857940674,BC+Born,0
1.0,0.3375,1.9132630825042725,CNN+Born,0
2.0,0.4043,1.7293049097061157,CNN+Born,0
3.0,0.4187,1.7047456502914429,CNN+Born,0
4.0,0.4438,1.6431431770324707,CNN+Born,0
5.0,0.4553,1.6183892488479614,CNN+Born,0
6.0,0.4595,1.6236190795898438,CNN+Born,0
7.0,0.4933,1.5389404296875,CNN+Born,0
8.0,0.4983,1.539007306098938,CNN+Born,0
9.0,0.5036,1.5063523054122925,CNN+Born,0
10.0,0.5181,1.4909511804580688,CNN+Born,0
11.0,0.5133,1.4779449701309204,CNN+Born,0
12.0,0.536,1.4660537242889404,CNN+Born,0
13.0,0.5035,1.5199836492538452,CNN+Born,0
14.0,0.5432,1.4358290433883667,CNN+Born,0
15.0,0.5324,1.454576015472412,CNN+Born,0
16.0,0.5222,1.4854847192764282,CNN+Born,0
17.0,0.5351,1.4429564476013184,CNN+Born,0
18.0,0.5555,1.400996208190918,CNN+Born,0
19.0,0.534,1.4577171802520752,CNN+Born,0
20.0,0.5574,1.399131417274475,CNN+Born,0
21.0,0.4377,1.7708767652511597,CNN+Born,0
22.0,0.5657,1.3837153911590576,CNN+Born,0
23.0,0.5572,1.397681713104248,CNN+Born,0
24.0,0.5726,1.3837755918502808,CNN+Born,0
25.0,0.5717,1.3913692235946655,CNN+Born,0
26.0,0.5604,1.4007067680358887,CNN+Born,0
27.0,0.5572,1.4172805547714233,CNN+Born,0
28.0,0.558,1.4062131643295288,CNN+Born,0
29.0,0.5679,1.3946248292922974,CNN+Born,0
30.0,0.5718,1.3865883350372314,CNN+Born,0
31.0,0.5683,1.3860621452331543,CNN+Born,0
32.0,0.5634,1.3890082836151123,CNN+Born,0
33.0,0.5657,1.3747137784957886,CNN+Born,0
34.0,0.5554,1.4096214771270752,CNN+Born,0
35.0,0.562,1.3932255506515503,CNN+Born,0
36.0,0.5625,1.380486011505127,CNN+Born,0
37.0,0.5625,1.4018058776855469,CNN+Born,0
38.0,0.5678,1.384377121925354,CNN+Born,0
39.0,0.5578,1.4009733200073242,CNN+Born,0
40.0,0.5647,1.3899182081222534,CNN+Born,0
41.0,0.5668,1.381051778793335,CNN+Born,0
42.0,0.5386,1.4588507413864136,CNN+Born,0
43.0,0.558,1.3982266187667847,CNN+Born,0
44.0,0.5158,1.5209909677505493,CNN+Born,0
45.0,0.5679,1.4125300645828247,CNN+Born,0
46.0,0.5604,1.39154851436615,CNN+Born,0
47.0,0.5474,1.42339026927948,CNN+Born,0
48.0,0.5708,1.3669387102127075,CNN+Born,0
49.0,0.5697,1.3856027126312256,CNN+Born,0
50.0,0.5631,1.4007943868637085,CNN+Born,0
