epoch,score,loss,model,run
25.0,0.7083333333333334,0.4793170869498922,SoftMax,0
26.0,0.734375,0.4770687827209983,SoftMax,0
27.0,0.7291666666666666,0.47233666815368364,SoftMax,0
28.0,0.734375,0.4691879096367728,SoftMax,0
29.0,0.734375,0.4664893178295056,SoftMax,0
30.0,0.7395833333333334,0.46301969781317465,SoftMax,0
31.0,0.7395833333333334,0.45960422047433735,SoftMax,0
32.0,0.7395833333333334,0.4560791143046563,SoftMax,0
33.0,0.7604166666666666,0.4529565886288844,SoftMax,0
34.0,0.7552083333333334,0.44976226175359607,SoftMax,0
35.0,0.7604166666666666,0.4461714506961336,SoftMax,0
36.0,0.7708333333333334,0.44365286540738985,SoftMax,0
37.0,0.7708333333333334,0.43994759004470835,SoftMax,0
38.0,0.7760416666666666,0.4371797102604798,SoftMax,0
39.0,0.78125,0.43375876299267047,SoftMax,0
40.0,0.78125,0.4305069127523047,SoftMax,0
41.0,0.7864583333333334,0.42833229424475233,SoftMax,0
42.0,0.796875,0.4241412181617051,SoftMax,0
43.0,0.7916666666666666,0.42134858290621735,SoftMax,0
44.0,0.796875,0.41862943616998044,SoftMax,0
45.0,0.796875,0.4154171357973954,SoftMax,0
46.0,0.8125,0.41198901855657905,SoftMax,0
47.0,0.8072916666666666,0.4093477712888098,SoftMax,0
48.0,0.8125,0.40651298953628895,SoftMax,0
49.0,0.8125,0.4036197883798121,SoftMax,0
50.0,0.8229166666666666,0.39996563354933623,SoftMax,0
51.0,0.8229166666666666,0.398236101610892,SoftMax,0
52.0,0.8229166666666666,0.3951891435323922,SoftMax,0
53.0,0.8229166666666666,0.39219853985771796,SoftMax,0
54.0,0.8229166666666666,0.38947586750458535,SoftMax,0
55.0,0.8229166666666666,0.3864250252082606,SoftMax,0
56.0,0.8229166666666666,0.3839060604237599,SoftMax,0
57.0,0.8333333333333334,0.38087114467010125,SoftMax,0
58.0,0.8333333333333334,0.37740075736406836,SoftMax,0
59.0,0.828125,0.375310221967899,SoftMax,0
60.0,0.828125,0.3731642386152115,SoftMax,0
61.0,0.8385416666666666,0.36986589750375415,SoftMax,0
62.0,0.8489583333333334,0.36743665215194876,SoftMax,0
63.0,0.8541666666666666,0.36447950860339384,SoftMax,0
64.0,0.8697916666666666,0.3621795244948037,SoftMax,0
65.0,0.875,0.3594931330298647,SoftMax,0
66.0,0.8802083333333334,0.35691520995412734,SoftMax,0
67.0,0.8541666666666666,0.3551715690103024,SoftMax,0
68.0,0.8645833333333334,0.3524946712033698,SoftMax,0
69.0,0.8958333333333334,0.34929415958456594,SoftMax,0
70.0,0.9010416666666666,0.3468155545853171,SoftMax,0
71.0,0.890625,0.34488492285114863,SoftMax,0
72.0,0.9114583333333334,0.34207153129482865,SoftMax,0
73.0,0.9114583333333334,0.33968486631444744,SoftMax,0
74.0,0.9114583333333334,0.3370274148739701,SoftMax,0
75.0,0.9114583333333334,0.33478765117280646,SoftMax,0
76.0,0.9114583333333334,0.3327317587216906,SoftMax,0
77.0,0.9114583333333334,0.3310660780232098,SoftMax,0
78.0,0.9270833333333334,0.32764168249770714,SoftMax,0
79.0,0.9114583333333334,0.326091764412794,SoftMax,0
80.0,0.9270833333333334,0.323347606165621,SoftMax,0
81.0,0.9270833333333334,0.3214466248601084,SoftMax,0
82.0,0.9114583333333334,0.3197015985042763,SoftMax,0
83.0,0.9270833333333334,0.3168850198160127,SoftMax,0
84.0,0.9270833333333334,0.31464006942665323,SoftMax,0
85.0,0.9375,0.31200283804762646,SoftMax,0
86.0,0.9375,0.31017693414592956,SoftMax,0
87.0,0.9375,0.3078263910840791,SoftMax,0
88.0,0.9479166666666666,0.3057579683232731,SoftMax,0
89.0,0.9375,0.30442204301129705,SoftMax,0
90.0,0.9479166666666666,0.30202674724690454,SoftMax,0
91.0,0.953125,0.30024161488576645,SoftMax,0
92.0,0.9583333333333334,0.297428389168477,SoftMax,0
93.0,0.9322916666666666,0.2969443936706893,SoftMax,0
94.0,0.9635416666666666,0.2937301428962843,SoftMax,0
95.0,0.9583333333333334,0.2917816760009815,SoftMax,0
96.0,0.9583333333333334,0.28971519168029924,SoftMax,0
97.0,0.953125,0.28884427234181825,SoftMax,0
98.0,0.9583333333333334,0.28679514456038446,SoftMax,0
99.0,0.9583333333333334,0.28408155949621644,SoftMax,0
100.0,0.9635416666666666,0.2816215132799154,SoftMax,0
1.0,0.6614583333333334,0.6584773190465953,BC,0
2.0,0.6614583333333334,0.6584773190465953,BC,0
3.0,0.6614583333333334,0.6584773190465953,BC,0
4.0,0.6614583333333334,0.6584773190465953,BC,0
5.0,0.6614583333333334,0.6584773190465953,BC,0
6.0,0.6614583333333334,0.6584773190465953,BC,0
7.0,0.6614583333333334,0.6584773190465953,BC,0
8.0,0.6614583333333334,0.6584773190465953,BC,0
9.0,0.6614583333333334,0.6584773190465953,BC,0
10.0,0.6614583333333334,0.6584773190465953,BC,0
11.0,0.6614583333333334,0.6584773190465953,BC,0
12.0,0.6614583333333334,0.6584773190465953,BC,0
13.0,0.6614583333333334,0.6584773190465953,BC,0
14.0,0.6614583333333334,0.6584773190465953,BC,0
15.0,0.6614583333333334,0.6584773190465953,BC,0
16.0,0.6614583333333334,0.6584773190465953,BC,0
17.0,0.6614583333333334,0.6584773190465953,BC,0
18.0,0.6614583333333334,0.6584773190465953,BC,0
19.0,0.6614583333333334,0.6584773190465953,BC,0
20.0,0.6614583333333334,0.6584773190465953,BC,0
21.0,0.6614583333333334,0.6584773190465953,BC,0
22.0,0.6614583333333334,0.6584773190465953,BC,0
23.0,0.6614583333333334,0.6584773190465953,BC,0
24.0,0.6614583333333334,0.6584773190465953,BC,0
25.0,0.6614583333333334,0.6584773190465953,BC,0
26.0,0.6614583333333334,0.6584773190465953,BC,0
27.0,0.6614583333333334,0.6584773190465953,BC,0
28.0,0.6614583333333334,0.6584773190465953,BC,0
29.0,0.6614583333333334,0.6584773190465953,BC,0
30.0,0.6614583333333334,0.6584773190465953,BC,0
31.0,0.6614583333333334,0.6584773190465953,BC,0
32.0,0.6614583333333334,0.6584773190465953,BC,0
33.0,0.6614583333333334,0.6584773190465953,BC,0
34.0,0.6614583333333334,0.6584773190465953,BC,0
35.0,0.6614583333333334,0.6584773190465953,BC,0
36.0,0.6614583333333334,0.6584773190465953,BC,0
37.0,0.6614583333333334,0.6584773190465953,BC,0
38.0,0.6614583333333334,0.6584773190465953,BC,0
39.0,0.6614583333333334,0.6584773190465953,BC,0
40.0,0.6614583333333334,0.6584773190465953,BC,0
41.0,0.6614583333333334,0.6584773190465953,BC,0
42.0,0.6614583333333334,0.6584773190465953,BC,0
43.0,0.6614583333333334,0.6584773190465953,BC,0
44.0,0.6614583333333334,0.6584773190465953,BC,0
45.0,0.6614583333333334,0.6584773190465953,BC,0
46.0,0.6614583333333334,0.6584773190465953,BC,0
47.0,0.6614583333333334,0.6584773190465953,BC,0
48.0,0.6614583333333334,0.6584773190465953,BC,0
49.0,0.6614583333333334,0.6584773190465953,BC,0
50.0,0.6614583333333334,0.6584773190465953,BC,0
51.0,0.6614583333333334,0.6584773190465953,BC,0
52.0,0.6614583333333334,0.6584773190465953,BC,0
53.0,0.6614583333333334,0.6584773190465953,BC,0
54.0,0.6614583333333334,0.6584773190465953,BC,0
55.0,0.6614583333333334,0.6584773190465953,BC,0
56.0,0.6614583333333334,0.6584773190465953,BC,0
57.0,0.6614583333333334,0.6584773190465953,BC,0
58.0,0.6614583333333334,0.6584773190465953,BC,0
59.0,0.6614583333333334,0.6584773190465953,BC,0
60.0,0.6614583333333334,0.6584773190465953,BC,0
61.0,0.6614583333333334,0.6584773190465953,BC,0
62.0,0.6614583333333334,0.6584773190465953,BC,0
63.0,0.6614583333333334,0.6584773190465953,BC,0
64.0,0.6614583333333334,0.6584773190465953,BC,0
65.0,0.6614583333333334,0.6584773190465953,BC,0
66.0,0.6614583333333334,0.6584773190465953,BC,0
67.0,0.6614583333333334,0.6584773190465953,BC,0
68.0,0.6614583333333334,0.6584773190465953,BC,0
69.0,0.6614583333333334,0.6584773190465953,BC,0
70.0,0.6614583333333334,0.6584773190465953,BC,0
71.0,0.6614583333333334,0.6584773190465953,BC,0
72.0,0.6614583333333334,0.6584773190465953,BC,0
73.0,0.6614583333333334,0.6584773190465953,BC,0
74.0,0.6614583333333334,0.6584773190465953,BC,0
75.0,0.6614583333333334,0.6584773190465953,BC,0
76.0,0.6614583333333334,0.6584773190465953,BC,0
77.0,0.6614583333333334,0.6584773190465953,BC,0
78.0,0.6614583333333334,0.6584773190465953,BC,0
79.0,0.6614583333333334,0.6584773190465953,BC,0
80.0,0.6614583333333334,0.6584773190465953,BC,0
81.0,0.6614583333333334,0.6584773190465953,BC,0
82.0,0.6614583333333334,0.6584773190465953,BC,0
83.0,0.6614583333333334,0.6584773190465953,BC,0
84.0,0.6614583333333334,0.6584773190465953,BC,0
85.0,0.6614583333333334,0.6584773190465953,BC,0
86.0,0.6614583333333334,0.6584773190465953,BC,0
87.0,0.6614583333333334,0.6584773190465953,BC,0
88.0,0.6614583333333334,0.6584773190465953,BC,0
89.0,0.6614583333333334,0.6584773190465953,BC,0
90.0,0.6614583333333334,0.6584773190465953,BC,0
91.0,0.6614583333333334,0.6584773190465953,BC,0
92.0,0.6614583333333334,0.6584773190465953,BC,0
93.0,0.6614583333333334,0.6584773190465953,BC,0
94.0,0.6614583333333334,0.6584773190465953,BC,0
95.0,0.6614583333333334,0.6584773190465953,BC,0
96.0,0.6614583333333334,0.6584773190465953,BC,0
97.0,0.6614583333333334,0.6584773190465953,BC,0
98.0,0.6614583333333334,0.6584773190465953,BC,0
99.0,0.6614583333333334,0.6584773190465953,BC,0
100.0,0.6614583333333334,0.6584773190465953,BC,0
1.0,0.6302083333333334,0.5831005954728004,BC+Born,0
2.0,0.640625,0.5647341339460428,BC+Born,0
3.0,0.640625,0.5476383872357243,BC+Born,0
4.0,0.6458333333333334,0.5318874676075916,BC+Born,0
5.0,0.6770833333333334,0.5198316292851854,BC+Born,0
6.0,0.6822916666666666,0.5078294799655962,BC+Born,0
7.0,0.703125,0.4980859439278224,BC+Born,0
8.0,0.703125,0.48839417161441506,BC+Born,0
9.0,0.71875,0.4823436457000941,BC+Born,0
10.0,0.7291666666666666,0.47411215088485603,BC+Born,0
11.0,0.7395833333333334,0.4650636590466169,BC+Born,0
12.0,0.734375,0.45508995418888326,BC+Born,0
13.0,0.7447916666666666,0.4502313750994138,BC+Born,0
14.0,0.7447916666666666,0.44405675305995235,BC+Born,0
15.0,0.7447916666666666,0.43366814487095273,BC+Born,0
16.0,0.7447916666666666,0.427319900178863,BC+Born,0
17.0,0.7604166666666666,0.4161563758774034,BC+Born,0
18.0,0.7760416666666666,0.4127839654773799,BC+Born,0
19.0,0.7916666666666666,0.4006689911162104,BC+Born,0
20.0,0.7916666666666666,0.3920273558614655,BC+Born,0
21.0,0.8229166666666666,0.3834013139743146,BC+Born,0
22.0,0.84375,0.3762632796195035,BC+Born,0
23.0,0.859375,0.36376598742459554,BC+Born,0
24.0,0.8697916666666666,0.3521219398054763,BC+Born,0
25.0,0.8854166666666666,0.3419029273107936,BC+Born,0
26.0,0.8958333333333334,0.3276568744544397,BC+Born,0
27.0,0.8958333333333334,0.30945098609198507,BC+Born,0
28.0,0.9479166666666666,0.2861563568048625,BC+Born,0
29.0,0.96875,0.2544828725538401,BC+Born,0
30.0,0.9791666666666666,0.22086922216315882,BC+Born,0
31.0,0.9791666666666666,0.21335671772960052,BC+Born,0
32.0,0.9791666666666666,0.2208259406828641,BC+Born,0
33.0,0.9739583333333334,0.20703098331265526,BC+Born,0
34.0,0.9739583333333334,0.19744716755116765,BC+Born,0
35.0,0.9739583333333334,0.1753989436562398,BC+Born,0
36.0,0.9739583333333334,0.19417720867232735,BC+Born,0
37.0,0.9739583333333334,0.1450857069188472,BC+Born,0
38.0,0.9739583333333334,0.1399516528119543,BC+Born,0
39.0,0.9739583333333334,0.1057908498597247,BC+Born,0
40.0,0.9739583333333334,0.11842114817461769,BC+Born,0
41.0,0.9739583333333334,0.08091970019739136,BC+Born,0
42.0,0.9739583333333334,0.07389011664453629,BC+Born,0
43.0,0.9739583333333334,0.07564128509334457,BC+Born,0
44.0,0.9739583333333334,0.07555065866667666,BC+Born,0
45.0,0.9739583333333334,0.07372427674555919,BC+Born,0
46.0,0.9739583333333334,0.07368668261078841,BC+Born,0
47.0,0.9739583333333334,0.07635279567279604,BC+Born,0
48.0,0.9739583333333334,0.07094561738356073,BC+Born,0
49.0,0.9739583333333334,0.07560102547555737,BC+Born,0
50.0,0.9739583333333334,0.07429325071445929,BC+Born,0
51.0,0.9739583333333334,0.07563602906408065,BC+Born,0
52.0,0.9739583333333334,0.08423242772743211,BC+Born,0
53.0,0.9739583333333334,0.0719868566630276,BC+Born,0
54.0,0.9739583333333334,0.07278124613837356,BC+Born,0
55.0,0.9739583333333334,0.07027646811015432,BC+Born,0
56.0,0.9739583333333334,0.07779470397644767,BC+Born,0
57.0,0.9739583333333334,0.07740870918018021,BC+Born,0
58.0,0.9739583333333334,0.07519673615983777,BC+Born,0
59.0,0.9739583333333334,0.07558474947307524,BC+Born,0
60.0,0.9739583333333334,0.07291398632682616,BC+Born,0
61.0,0.9739583333333334,0.07287439740295958,BC+Born,0
62.0,0.9739583333333334,0.07702203693789668,BC+Born,0
63.0,0.9739583333333334,0.08582430040637701,BC+Born,0
64.0,0.9739583333333334,0.0770769195281097,BC+Born,0
65.0,0.9739583333333334,0.07576142613235956,BC+Born,0
66.0,0.9739583333333334,0.0700981576756073,BC+Born,0
67.0,0.9739583333333334,0.0735768891119135,BC+Born,0
68.0,0.9739583333333334,0.07973896013020654,BC+Born,0
69.0,0.9739583333333334,0.07728591954780357,BC+Born,0
70.0,0.9739583333333334,0.07147974838159844,BC+Born,0
71.0,0.9739583333333334,0.07282363480957253,BC+Born,0
72.0,0.9739583333333334,0.07752702519260941,BC+Born,0
73.0,0.9739583333333334,0.07371179994058406,BC+Born,0
74.0,0.9739583333333334,0.07203010345035209,BC+Born,0
75.0,0.9739583333333334,0.07295985709694079,BC+Born,0
76.0,0.9739583333333334,0.08815109438065057,BC+Born,0
77.0,0.9739583333333334,0.07430674341392872,BC+Born,0
78.0,0.9739583333333334,0.07005804098712004,BC+Born,0
79.0,0.9739583333333334,0.07200417918890469,BC+Born,0
80.0,0.9739583333333334,0.0762671997804502,BC+Born,0
81.0,0.9739583333333334,0.07750547433080478,BC+Born,0
82.0,0.9739583333333334,0.07221256496783228,BC+Born,0
83.0,0.9739583333333334,0.07662450603526637,BC+Born,0
84.0,0.9739583333333334,0.08230575065426886,BC+Born,0
85.0,0.9739583333333334,0.07673279783371308,BC+Born,0
86.0,0.9739583333333334,0.0800107746535557,BC+Born,0
87.0,0.9739583333333334,0.07720627131516027,BC+Born,0
88.0,0.9739583333333334,0.07118222041753688,BC+Born,0
89.0,0.9739583333333334,0.0768798151327662,BC+Born,0
90.0,0.9739583333333334,0.07249888527090254,BC+Born,0
91.0,0.9739583333333334,0.08067653508109626,BC+Born,0
92.0,0.9739583333333334,0.07768414364077485,BC+Born,0
93.0,0.9739583333333334,0.07355507403723861,BC+Born,0
94.0,0.9739583333333334,0.07196249725424686,BC+Born,0
95.0,0.9739583333333334,0.07030112781968889,BC+Born,0
96.0,0.9739583333333334,0.07305976115039693,BC+Born,0
97.0,0.9739583333333334,0.07605952417974947,BC+Born,0
98.0,0.9739583333333334,0.0751852958123292,BC+Born,0
99.0,0.9739583333333334,0.07575577203507088,BC+Born,0
100.0,0.9739583333333334,0.07802319554050859,BC+Born,0
1.0,0.5729166666666666,0.8360355482783661,Born,1
2.0,0.5729166666666666,0.8011862359687486,Born,1
3.0,0.6041666666666666,0.8025893075699463,Born,1
4.0,0.6354166666666666,0.8008524560519588,Born,1
5.0,0.6458333333333334,0.7361176687347225,Born,1
6.0,0.6458333333333334,0.7123732214097038,Born,1
7.0,0.6666666666666666,0.6997568288325637,Born,1
8.0,0.6822916666666666,0.6751955823394544,Born,1
9.0,0.6875,0.667155509174776,Born,1
10.0,0.6979166666666666,0.6591735983074501,Born,1
11.0,0.703125,0.658923427485715,Born,1
12.0,0.6979166666666666,0.6638134167554807,Born,1
13.0,0.6875,0.6607840638151934,Born,1
14.0,0.6979166666666666,0.6289666158154233,Born,1
15.0,0.703125,0.6187628609145942,Born,1
16.0,0.703125,0.6200269981408839,Born,1
17.0,0.6927083333333334,0.6143379281759851,Born,1
18.0,0.6875,0.6053123273787456,Born,1
19.0,0.703125,0.5907074417056022,Born,1
20.0,0.7135416666666666,0.5811169282900699,Born,1
21.0,0.7083333333333334,0.5828962788001569,Born,1
22.0,0.734375,0.5855708889808817,Born,1
23.0,0.7395833333333334,0.5807203310278187,Born,1
24.0,0.75,0.5697923524179928,Born,1
25.0,0.7395833333333334,0.5699860985357211,Born,1
26.0,0.75,0.5533806098354348,Born,1
27.0,0.7552083333333334,0.5462696210323718,Born,1
28.0,0.7447916666666666,0.5323945773992889,Born,1
29.0,0.765625,0.5314045222993073,Born,1
30.0,0.7604166666666666,0.5308265823436183,Born,1
31.0,0.7604166666666666,0.5164991789563025,Born,1
32.0,0.7604166666666666,0.5006928072294978,Born,1
33.0,0.7604166666666666,0.49889766061904867,Born,1
34.0,0.7864583333333334,0.48256246750981086,Born,1
35.0,0.7760416666666666,0.4702485251577054,Born,1
36.0,0.78125,0.45053112293228287,Born,1
37.0,0.7760416666666666,0.4312243858953528,Born,1
38.0,0.78125,0.42383972790616165,Born,1
39.0,0.7864583333333334,0.42618314297988397,Born,1
40.0,0.796875,0.4003700267165224,Born,1
41.0,0.8072916666666666,0.3908512741617068,Born,1
42.0,0.7916666666666666,0.37515068764422316,Born,1
43.0,0.8020833333333334,0.35866628244570364,Born,1
44.0,0.8333333333333334,0.35321667142270113,Born,1
45.0,0.8385416666666666,0.3251439749534823,Born,1
46.0,0.8489583333333334,0.30819026914722153,Born,1
47.0,0.8854166666666666,0.2855702003525627,Born,1
48.0,0.8854166666666666,0.25139198855438866,Born,1
49.0,0.9322916666666666,0.2206549239490744,Born,1
50.0,0.96875,0.16042010604080983,Born,1
51.0,0.9635416666666666,0.1451226596679388,Born,1
52.0,0.9895833333333334,0.14089519846648205,Born,1
53.0,0.9947916666666666,0.08677004898220737,Born,1
54.0,0.9947916666666666,0.04601431662866812,Born,1
55.0,0.9947916666666666,0.0393448057320569,Born,1
56.0,0.9947916666666666,0.045291901164228175,Born,1
57.0,0.9947916666666666,0.03644017382953487,Born,1
58.0,0.9947916666666666,0.040980512013194303,Born,1
59.0,0.9947916666666666,0.03420047311394612,Born,1
60.0,0.9947916666666666,0.047493128090607524,Born,1
61.0,0.9947916666666666,0.03613473408686336,Born,1
62.0,0.9947916666666666,0.04100560184316662,Born,1
63.0,0.9947916666666666,0.053944510866547606,Born,1
64.0,0.9947916666666666,0.04002685550157978,Born,1
65.0,0.9947916666666666,0.03660088494220086,Born,1
66.0,0.9947916666666666,0.045383592747785494,Born,1
67.0,0.9947916666666666,0.029790758828226793,Born,1
68.0,0.9947916666666666,0.03356113867254427,Born,1
69.0,0.9947916666666666,0.035166590059204084,Born,1
70.0,0.9947916666666666,0.03711441705574172,Born,1
71.0,0.9947916666666666,0.039723119105988795,Born,1
72.0,0.9947916666666666,0.03403376459180569,Born,1
73.0,0.9947916666666666,0.0472260898250939,Born,1
74.0,0.9947916666666666,0.042568080955931675,Born,1
75.0,0.9947916666666666,0.03554160893970599,Born,1
76.0,0.9947916666666666,0.04138018896949893,Born,1
77.0,0.9947916666666666,0.039127532797150984,Born,1
78.0,0.9895833333333334,0.06818802721065802,Born,1
79.0,0.9947916666666666,0.03058371854819486,Born,1
80.0,0.9947916666666666,0.04867753560417803,Born,1
81.0,0.9947916666666666,0.028784940089714824,Born,1
82.0,0.9947916666666666,0.03896118255282631,Born,1
83.0,0.9947916666666666,0.03943164016301778,Born,1
84.0,0.9947916666666666,0.04265434458153753,Born,1
85.0,0.9947916666666666,0.028221836359353245,Born,1
86.0,0.9947916666666666,0.036476017553749886,Born,1
87.0,0.9947916666666666,0.033699511381776535,Born,1
88.0,0.9947916666666666,0.039611390441233636,Born,1
89.0,0.9947916666666666,0.04540580486357545,Born,1
90.0,0.9947916666666666,0.03975119162873145,Born,1
91.0,0.9947916666666666,0.044811886345159396,Born,1
92.0,0.9947916666666666,0.034759818036533094,Born,1
93.0,0.9947916666666666,0.02703802657728432,Born,1
94.0,0.9947916666666666,0.04699221437407088,Born,1
95.0,0.9947916666666666,0.04259508861852893,Born,1
96.0,0.9947916666666666,0.03218598110979072,Born,1
97.0,0.9947916666666666,0.03359663827377826,Born,1
98.0,0.9947916666666666,0.05131996613519651,Born,1
99.0,0.9947916666666666,0.03883188579185209,Born,1
100.0,0.9947916666666666,0.02904382968392219,Born,1
1.0,0.6302083333333334,0.6586913714763691,SoftMax,1
2.0,0.65625,0.641087549873128,SoftMax,1
3.0,0.65625,0.6300187247710526,SoftMax,1
4.0,0.671875,0.6197708711070095,SoftMax,1
5.0,0.6927083333333334,0.612912789087438,SoftMax,1
